,movie_id,title,tags
796,347969,The Ridiculous 6,long lost outlaw father returns tommy white knife stockburn goes adventure filled journey across old west five brothers comedy western wildwest wildwest frankcoraci
797,24438,Did You Hear About the Morgans?,new york city estranged couple witness murder relocated small town wyoming part witness protection program comedy witnessprotection comedy duringcreditsstinger witnessprotection comedy duringcreditsstinger marclawrence
798,116741,The Internship,two recently laid men try make interns successful internet company managers comedy jobinterview lossofjob intern referencetogoogle newjob laidoff transamericapyramid jobinterview lossofjob intern referencetogoogle newjob laidoff transamericapyramid shawnlevy
799,35791,Resident Evil: Afterlife,world ravaged virus infection turning victims undead alice continues journey find survivors lead safety deadly battle umbrella corporation reaches new heights alice gets unexpected help old friend new lead promises safe undead takes los angeles arrive city overrun thousands undead alice comrades step deadly trap action adventure horror sciencefiction post-apocalyptic dystopia undead biohazard evilcorporation residentevil zombie basedonvideogame duringcreditsstinger 3d post-apocalyptic dystopia undead biohazard evilcorporation residentevil zombie basedonvideogame duringcreditsstinger 3d paulw.s.anderson
800,72431,Red Tails,story tuskegee airmen first african american pilots fly combat squadron world war drama action adventure history war worldwarii fighterpilot fighterplane worldwarii fighterpilot fighterplane anthonyhemingway
801,1813,The Devil's Advocate,"hotshot lawyer gets bargained learns new boss lucifer drama horror mystery thriller childabuse southernusa obsession subway nudity bible seduction hallucination ambition devil'sson marriagecrisis pactwiththedevil crookedlawyer evilspirit satan religion lust courtroom temptation lawfirm manhattan,newyorkcity sevendeadlysins ethics gainesvilleflorida childabuse southernusa obsession subway nudity bible seduction hallucination ambition devil'sson marriagecrisis pactwiththedevil crookedlawyer evilspirit satan religion lust courtroom temptation lawfirm manhattan,newyorkcity sevendeadlysins ethics gainesvilleflorida taylorhackford"
802,87428,That's My Boy,teens donny fathered son todd raised single parent todd birthday seeing years todd world comes crashing donny resurfaces todd wedding comedy deadbeatdad cheatingfiancée teacherstudentsex brothersisterincest deadbeatdad cheatingfiancée teacherstudentsex brothersisterincest seananders
803,8840,DragonHeart,ancient time majestic fire breathers soared skies knight named bowen comes face face heart heart last dragon earth draco taking arms suppress tyrant king bowen soon realizes task harder imagined kills king draco die well fantasy magic kingdom despot immortality village forest army horror partner revenge knight battle medieval dragonheart magic kingdom despot immortality village forest army horror partner revenge knight battle medieval dragonheart robcohen
804,10589,After the Sunset,two master thieves brosnan hayek finally retiring one last succesful mission residing tropical paradise old nemesis fbi agent stan lloyd shows make sure really retired docked port ocean liner called diamond cruise stan convinced really retired next set action comedy crime drama bahamas masterthief crookcouple bahamas masterthief crookcouple brettratner
805,71676,Ghost Rider: Spirit of Vengeance,devil resurfaces aims take world human form johnny blaze reluctantly comes hiding transform flame spewing supernatural hero ghost rider rescue year old boy unsavory end action fantasy thriller monk easterneurope skeleton biker marvelcomic superhero motorcycle devil darkhero ghostrider monk easterneurope skeleton biker marvelcomic superhero motorcycle devil darkhero ghostrider briantaylor markneveldine
806,1722,Captain Corelli's Mandolin,greek fisherman leaves fight greek army wwii fiancee falls love local italian commander film based novel italian soldier experiences italian occupation greek island cephalonia kefalonia hollywood made pure love story removing much unpleasant stuff drama history romance officer greekisland mandolin italiansoldier resistancefighter greekhistory italianarmy alliedforces officer greekisland mandolin italiansoldier resistancefighter greekhistory italianarmy alliedforces johnmadden
807,10022,The Pacifier,disgraced navy seal shane wolfe handed new assignment protect five plummer kids enemies recently deceased father government scientist whose top secret experiment remains hidden kids house action comedy drama family thriller bodybuilder children bodyguard scientist family u.s.soldier deathofhusband malenanny bodybuilder children bodyguard scientist family u.s.soldier deathofhusband malenanny adamshankman
808,11358,Walking Tall,former soldier returns hometown find overrun crime corruption prompts clean house adventure drama action thriller casino sheriff home violence specialforces exsoldier casino sheriff home violence specialforces exsoldier kevinbray
809,13,Forrest Gump,man low accomplished great things life present significant historic events case far exceeding anyone imagined could yet despite things attained one true love eludes forrest gump story man rose challenges proved determination courage love important ability comedy drama romance vietnamveteran hippie mentallydisabled running basedonnovel vietnam vietnamwar friendship love familyrelationships bully mothersonrelationship military hugging shrimping woundedsoldier flashback parkbench amputee vietnamveteran hippie mentallydisabled running basedonnovel vietnam vietnamwar friendship love familyrelationships bully mothersonrelationship military hugging shrimping woundedsoldier flashback parkbench amputee robertzemeckis
